Date;Березовка;Ветлужанка;Кировский;Кубеково;Покровка;Свердловский;Северный;Солнечный;Черемушки
2019-12-18;;;0.6;1.3;4.6;0.9;1.3;3.2;1.5
2019-12-19;;;;0.2;2.7;;0.6;2.3;0.4
2019-12-20;;;;0.0;1.5;;0.2;1.2;0.1
2019-12-21;;;;0.3;1.2;;0.7;0.9;0.5
2019-12-22;;;;0.1;2.0;;1.6;2.2;1.1
2019-12-23;;;;0.0;0.4;;0.3;0.6;0.1
2019-12-24;;;;0.0;1.9;;0.3;2.6;0.4
2019-12-25;;;;0.7;4.0;;1.0;3.1;0.8
2019-12-26;;;;2.6;4.7;;1.3;3.1;1.7
2019-12-27;;;;0.3;2.8;;0.8;2.3;0.8
2019-12-28;;;;0.2;1.0;;0.3;0.8;0.1
2019-12-29;;;;0.0;0.8;;0.2;0.5;0.1
2019-12-30;;;;0.0;0.1;;0.2;0.8;0.0
2019-12-31;;;;0.0;0.9;;0.0;1.8;0.0
2020-01-01;;;;0.0;2.3;;0.2;2.8;0.3
2020-01-02;;;;2.8;6.8;;1.9;5.2;2.6
2020-01-03;;;;3.1;7.3;;2.4;5.2;3.4
2020-01-04;;;;1.9;4.6;;1.3;3.1;1.7
2020-01-05;;;;0.6;6.0;;1.2;4.5;1.1
2020-01-06;;;;0.5;4.8;;1.1;3.1;1.4
2020-01-07;;;;0.3;3.2;;0.3;2.6;0.1
2020-01-08;;;;0.8;2.4;;0.5;1.9;0.6
2020-01-09;;;;0.0;0.4;;0.0;1.3;0.1
2020-01-10;;;;0.0;0.4;;0.0;0.6;0.0
2020-01-11;;;;0.0;0.4;;0.0;1.0;0.0
2020-01-12;;;;0.0;1.0;;0.0;1.8;0.0
2020-01-13;;;;0.0;3.3;;0.3;4.0;0.1
2020-01-14;;;;0.0;3.1;;0.7;3.1;0.5
2020-01-15;;;;0.6;4.6;;1.4;4.1;1.8
2020-01-16;;;;1.4;5.5;;1.5;3.7;1.2
2020-01-17;;;;2.8;6.7;;2.3;5.3;3.0
2020-01-18;;;;4.6;7.6;;3.2;5.6;3.6
2020-01-19;;;;1.0;3.8;;1.2;3.4;1.4
2020-01-20;;;;4.0;6.9;;2.5;4.1;2.4
2020-01-21;;;;3.2;6.7;;2.4;4.1;2.5
2020-01-22;;;;0.2;2.0;;0.4;1.9;0.5
2020-01-23;;;;0.0;2.6;;0.2;2.4;0.1
2020-01-24;;;;1.4;6.0;;1.6;5.5;2.5
2020-01-25;;;;1.7;5.0;;1.9;4.8;1.9
2020-01-26;;;;2.1;3.2;;1.0;2.6;1.0
2020-01-27;;;;0.0;1.9;;0.3;1.6;0.5
2020-01-28;;;;0.2;2.0;;0.6;2.4;0.4
2020-01-29;;;;1.4;3.7;;1.3;3.0;1.4
2020-01-30;;;;3.0;5.5;;2.1;4.1;1.6
2020-01-31;;;;0.9;2.4;;0.5;1.8;0.6
2020-02-01;;;;0.0;1.3;;0.2;1.1;0.2
2020-02-02;;;;0.1;1.2;;0.8;1.1;0.4
2020-02-03;;;;0.1;2.3;;1.7;2.8;0.5
2020-02-04;;;;0.0;2.0;;0.4;2.4;0.1
2020-02-05;;;;0.1;1.8;;0.2;1.7;0.0
2020-02-06;;;;0.0;0.6;;0.0;1.3;0.0
2020-02-07;;;;0.8;4.1;;1.0;3.7;1.5
2020-02-08;;;;0.6;3.1;;0.8;3.0;0.8
2020-02-09;;;;2.4;6.3;;1.9;4.7;3.0
2020-02-10;;;;1.3;3.6;;1.0;2.0;0.9
2020-02-11;;;;0.8;2.8;;0.8;2.0;0.8
2020-02-12;;;;2.0;5.1;;1.8;3.3;1.8
2020-02-13;;;;0.1;1.6;;0.4;1.0;0.5
2020-02-14;;;;0.0;1.4;;0.2;1.5;0.1
2020-02-15;;;;0.1;1.2;;0.1;0.8;0.1
2020-02-16;;;;0.1;0.9;;0.1;0.4;0.1
2020-02-17;;;;0.0;0.4;;0.1;0.8;0.0
2020-02-18;;;;0.0;0.9;;0.1;0.7;0.0
2020-02-19;;;;1.5;4.9;;1.5;4.3;1.9
2020-02-20;;;;2.1;5.2;;1.9;4.0;2.3
2020-02-21;;;;2.1;4.8;;1.6;3.4;1.7
2020-02-22;;;;0.5;2.1;;0.7;1.7;0.6
2020-02-23;;;;0.2;0.7;;0.2;0.6;0.3
2020-02-24;;;;0.2;1.4;;0.5;0.9;0.5
2020-02-25;;;;0.4;0.9;;0.3;0.8;0.3
2020-02-26;;;;0.1;0.9;;0.2;0.8;0.2
2020-02-27;;;;0.2;2.0;;0.7;1.7;0.5
2020-02-28;;;;1.5;3.9;;1.4;3.1;1.2
2020-02-29;;;;1.9;4.4;;1.5;3.0;1.4
2020-03-01;;;;1.0;1.9;;0.7;2.0;0.8
2020-03-02;;;;0.8;2.9;;1.8;3.8;1.1
2020-03-03;;;;0.7;3.6;;0.9;2.5;0.7
2020-03-04;;;;0.5;2.1;;0.6;1.6;0.6
2020-03-05;;;;3.2;7.3;;2.4;5.1;3.1
2020-03-06;;;;2.0;4.0;;1.2;2.9;1.3
2020-03-07;;;;1.9;3.8;;1.6;3.3;1.1
2020-03-08;;;;3.2;7.9;;2.7;5.9;2.9
2020-03-09;;;;3.7;6.6;;2.5;5.1;2.8
2020-03-10;;;;2.2;4.3;;1.5;2.9;1.3
2020-03-11;;;;2.8;5.5;;2.0;4.4;1.9
2020-03-12;;;;3.5;6.5;;2.3;4.6;2.7
2020-03-13;;;;1.5;5.0;;1.6;3.8;1.5
2020-03-14;;;;0.2;3.0;;0.8;2.2;0.6
2020-03-15;;;;2.9;7.2;;2.6;4.7;2.7
2020-03-16;;;;3.6;9.0;;2.9;5.8;3.1
2020-03-17;;;;3.9;7.0;;2.8;4.2;2.1
2020-03-18;;;;3.4;6.0;;2.4;4.4;1.7
2020-03-19;;;;3.0;5.8;;2.0;3.6;1.7
2020-03-20;;;;3.0;6.5;;2.2;4.8;2.7
2020-03-21;;;;2.4;5.8;;2.1;3.8;2.5
2020-03-22;;;;2.8;6.5;;2.1;4.9;2.6
2020-03-23;;;;5.2;8.8;;3.1;5.4;3.0
2020-03-24;;;;1.6;3.1;;1.2;2.0;1.2
2020-03-25;;;;2.8;6.5;;2.6;4.7;2.6
2020-03-26;;;;2.6;6.1;;2.3;4.3;2.2
2020-03-27;;;;3.7;7.5;;2.6;5.3;3.3
2020-03-28;;;;3.7;6.3;;2.4;4.1;2.0
2020-03-29;;;;3.8;6.1;;2.4;3.7;1.8
2020-03-30;;;;3.8;7.1;;2.6;5.1;3.2
2020-03-31;;;;4.3;6.9;;2.8;5.1;2.8
2020-04-01;;;;1.2;3.9;;1.3;3.5;1.1
2020-04-02;;;;0.2;1.2;;0.2;1.1;0.4
2020-04-03;;;;1.6;5.2;;1.5;4.2;1.7
2020-04-04;;;;1.0;2.7;;1.2;2.3;1.1
2020-04-05;;;;1.2;2.6;;1.2;3.2;1.1
2020-04-06;;;;0.9;3.1;;1.1;3.2;1.0
2020-04-07;;;;0.6;2.1;;0.6;1.4;0.7
2020-04-08;;;;0.9;2.3;;0.8;1.8;0.8
2020-04-09;;;;1.4;3.0;;1.2;2.3;1.3
2020-04-10;;;;0.6;1.6;;0.6;1.7;0.3
2020-04-11;;;;0.3;1.8;;0.6;2.0;0.5
2020-04-12;;;;1.4;2.8;;1.3;3.9;1.4
2020-04-13;;;3.0;1.4;3.6;;1.3;4.4;1.5
2020-04-14;;;;0.6;3.0;;1.0;1.7;0.9
2020-04-15;;;;0.3;1.2;;0.5;1.0;0.5
2020-04-16;;2.2;;3.0;4.9;;2.0;4.0;1.4
2020-04-17;;0.9;;0.8;2.0;;0.8;1.8;0.6
2020-04-18;;0.4;;0.8;1.8;;0.9;1.9;0.5
2020-04-19;;1.3;;1.4;4.4;;1.8;4.9;1.7
2020-04-20;;1.7;;1.4;4.5;;1.9;5.6;1.6
2020-04-21;;0.5;0.3;0.3;2.2;0.8;0.9;2.5;0.8
2020-04-22;1.1;0.6;0.1;0.7;1.9;0.4;0.7;1.9;0.6
2020-04-23;0.7;0.6;0.1;0.5;2.1;0.1;0.5;1.7;0.6
2020-04-24;1.1;1.5;0.1;0.7;3.4;0.0;0.7;3.3;0.7
2020-04-25;2.3;2.3;0.5;2.1;4.6;0.0;1.4;3.8;1.6
2020-04-26;0.7;0.7;0.1;0.5;1.6;0.0;0.6;1.1;0.6
2020-04-27;0.7;0.4;0.2;0.4;1.3;0.0;0.4;1.0;0.2
2020-04-28;0.7;0.4;0.1;0.2;1.3;0.2;0.4;1.0;
2020-04-29;1.2;1.2;0.2;0.8;2.6;0.5;0.8;2.0;
2020-04-30;3.1;3.2;1.1;4.2;7.1;2.1;2.7;4.5;0.2
2020-05-01;2.4;2.3;0.5;2.5;5.0;;1.7;3.6;1.2
2020-05-02;2.9;2.7;0.8;3.2;5.9;;2.2;4.9;1.6
2020-05-03;1.3;1.1;0.1;1.3;2.8;;0.9;2.2;0.6
2020-05-04;2.2;1.1;0.6;1.6;2.9;;1.3;3.3;1.1
2020-05-05;4.7;3.3;0.7;4.7;7.2;;2.6;5.1;2.6
2020-05-06;3.1;3.0;0.8;4.3;6.4;;2.5;4.3;1.8
2020-05-07;3.3;2.7;0.6;3.7;6.0;;2.1;4.2;1.8
2020-05-08;1.5;1.5;0.2;1.4;2.7;;1.0;2.1;0.8
2020-05-09;1.1;0.9;0.0;0.3;2.2;;0.6;1.8;0.4
2020-05-10;1.4;1.9;0.1;1.4;3.7;;1.3;3.2;0.6
2020-05-11;0.7;0.3;0.1;0.3;1.1;;0.3;0.7;0.3
2020-05-12;1.2;0.5;0.2;0.6;1.3;;0.7;1.6;0.4
2020-05-13;1.3;0.9;0.1;0.8;2.4;;1.2;2.2;0.7
2020-05-14;1.2;1.5;0.4;1.8;2.9;;1.2;2.5;0.7
2020-05-15;0.9;0.6;0.3;0.3;1.9;;0.6;1.8;0.4
2020-05-16;1.5;0.6;0.8;0.7;2.4;;1.0;2.8;0.7
2020-05-17;1.5;1.4;0.1;1.4;3.1;;1.1;2.7;0.7
2020-05-18;1.1;0.5;0.1;0.7;1.5;;0.8;1.2;0.5
2020-05-19;1.0;0.7;;0.8;1.6;;0.7;1.8;0.6
2020-05-20;0.9;0.5;;0.4;1.5;;0.4;0.9;0.5
2020-05-21;1.6;1.0;;1.1;2.8;;1.0;3.2;1.0
2020-05-22;1.4;0.9;;0.7;2.2;;0.6;1.7;0.8
2020-05-23;1.0;0.8;;0.4;1.6;;0.6;1.0;0.6
2020-05-24;1.1;1.2;;0.9;2.5;;1.0;1.8;0.6
2020-05-25;1.3;1.4;;1.4;2.8;;0.9;1.5;0.7
2020-05-26;1.7;1.6;;1.5;2.8;;1.3;1.9;0.7
2020-05-27;2.3;2.4;;2.6;3.8;;1.6;2.2;1.1
2020-05-28;1.3;1.6;;1.2;2.3;;0.8;1.1;0.5
2020-05-29;1.1;;;0.5;2.2;;0.6;0.9;0.6
2020-05-30;1.9;;;1.3;4.2;;1.0;2.6;1.3
2020-05-31;2.8;;;2.8;5.2;;1.7;2.9;1.4
2020-06-01;2.2;;;2.5;4.2;;1.3;2.3;1.0
2020-06-02;1.0;;;0.3;1.2;;0.3;0.4;0.4
2020-06-03;2.2;;;2.4;4.6;;1.6;2.4;1.1
2020-06-04;0.9;;;0.5;1.4;;0.4;0.6;0.5
2020-06-05;0.8;;;1.6;1.6;;0.4;1.1;0.3
2020-06-06;1.7;;;1.6;2.8;;1.1;1.7;0.6
2020-06-07;2.0;;;2.3;2.7;;1.0;2.2;0.7
2020-06-08;2.3;;;2.3;3.8;;1.3;2.2;1.1
2020-06-09;1.3;;;1.2;2.1;;0.8;1.0;0.5
2020-06-10;1.2;;;1.1;1.9;;0.7;0.8;0.5
2020-06-11;1.6;;;1.7;3.8;;1.2;2.0;1.0
2020-06-12;;;;1.3;2.4;;1.1;1.5;0.7
2020-06-13;;;;1.1;4.1;;1.4;2.6;1.4
2020-06-14;;;;1.4;3.5;;1.2;2.6;1.1
2020-06-15;;;;1.1;2.2;;1.0;1.2;0.5
2020-06-16;;;;1.3;2.0;;1.1;1.3;0.5
2020-06-17;;;;0.7;1.8;;0.7;1.2;0.7
2020-06-18;;;;0.5;1.8;;0.6;0.9;0.6
2020-06-19;;;;1.4;2.9;;1.1;1.6;0.8
2020-06-20;;;;1.4;1.8;;0.7;1.0;0.3
2020-06-21;;;;1.6;2.6;;1.1;1.9;0.6
2020-06-22;;;;0.5;1.5;;0.6;0.5;0.4
2020-06-23;;;;0.3;1.1;;0.5;0.6;0.5
2020-06-24;;;;0.3;1.3;;0.5;0.5;0.4
2020-06-25;;;;0.4;1.8;;0.8;1.0;0.5
2020-06-26;;;;0.1;1.0;;0.3;0.4;0.3
2020-06-27;;;;0.2;1.1;;0.3;0.4;0.2
2020-06-28;;;;1.0;2.3;;0.8;1.0;0.6
2020-06-29;;;;0.9;2.3;;0.9;1.3;0.5
2020-06-30;;;;0.3;1.2;;0.4;0.3;0.4
2020-07-01;;;;1.4;2.3;;0.7;2.4;0.7
2020-07-02;;;;0.8;2.3;;0.7;1.8;0.7
2020-07-03;;;;0.9;2.3;;0.8;1.1;0.7
2020-07-04;;;;0.5;1.4;;0.7;0.6;0.5
2020-07-05;;;;0.5;1.4;;0.4;0.5;0.4
2020-07-06;;;;0.1;1.3;;0.4;0.4;0.3
2020-07-07;;;;;2.5;;0.8;1.4;0.6
2020-07-08;;;;;2.6;;0.9;1.7;0.8
2020-07-09;;;;;3.3;;1.1;1.9;1.0
2020-07-10;;;;;1.8;;0.6;0.8;0.4
2020-07-11;;;;;2.9;;0.8;1.5;0.7
2020-07-12;;;;;1.3;;0.4;0.2;0.4
2020-07-13;;;;;1.2;;0.4;0.9;0.4
2020-07-14;;;;;1.6;;0.6;0.7;0.3
2020-07-15;;;;;2.6;;1.1;1.7;0.8
2020-07-16;;;;;2.7;;1.0;1.4;0.9
2020-07-17;;;;;3.3;;1.5;2.0;1.0
2020-07-18;;;;;1.6;;0.8;0.8;0.5
2020-07-19;;;;;1.1;;0.3;0.4;0.4
2020-07-20;;;;;1.6;;0.6;0.7;0.5
2020-07-21;;;;;1.4;;0.5;0.7;0.4
2020-07-22;;;;;2.3;;1.0;1.4;0.6
2020-07-23;;;;;2.7;;0.9;1.1;0.6
2020-07-24;;;;;2.3;;0.8;1.1;0.7
2020-07-25;;;;;1.2;;0.5;0.7;0.3
2020-07-26;;;;;1.7;;0.5;0.5;0.4
2020-07-27;;;;;2.1;;0.7;1.0;0.5
2020-07-28;;;;;1.7;;0.4;0.3;0.4
2020-07-29;;;;;1.3;;0.5;0.9;0.5
2020-07-30;;;;;1.8;;0.7;0.9;0.5
2020-07-31;;;;;1.5;;0.6;0.7;0.3
2020-08-01;;;;;1.2;;0.5;0.6;0.3
2020-08-02;;;;;1.3;;0.6;0.4;0.3
2020-08-03;;;;;1.3;;0.6;0.4;0.4
2020-08-04;;;;;1.5;;0.5;1.0;0.5
2020-08-05;;;;;1.2;;0.3;0.6;0.3
2020-08-06;;;0.1;;1.2;0.5;0.7;0.8;0.5
2020-08-07;0.6;;0.1;0.1;1.8;0.6;0.7;1.4;0.4
2020-08-08;0.3;;0.2;0.4;1.2;0.6;0.6;1.1;0.4
2020-08-09;0.1;;0.2;0.4;1.0;0.5;0.5;0.5;0.3
2020-08-10;0.2;;0.4;0.5;1.4;0.5;0.5;0.9;0.4
2020-08-11;0.2;;0.4;0.7;1.5;0.6;0.5;1.1;0.4
2020-08-12;0.0;;0.3;0.6;1.2;0.4;0.4;0.5;0.4
2020-08-13;0.3;;0.2;0.5;1.3;0.4;0.3;0.5;0.3
2020-08-14;0.4;;0.2;0.6;1.2;0.5;0.3;0.4;0.3
2020-08-15;0.2;;0.3;0.7;1.0;0.5;0.3;0.4;0.3
2020-08-16;0.5;;0.4;0.5;1.6;0.5;0.5;1.0;0.5
2020-08-17;0.7;;0.6;0.9;1.9;0.7;0.6;1.0;0.6
2020-08-18;0.3;;0.3;0.5;1.0;0.6;0.3;0.2;0.3
2020-08-19;0.4;;0.1;0.8;1.8;0.6;0.6;1.0;0.4
2020-08-20;1.4;;0.4;1.2;2.7;0.8;0.6;1.8;0.8
2020-08-21;1.1;;0.3;1.2;1.4;0.5;0.5;0.6;0.5
2020-08-22;0.9;;0.2;1.1;1.8;0.5;0.6;0.7;0.5
2020-08-23;0.6;;0.2;0.7;1.4;0.5;0.5;0.9;0.4
2020-08-24;0.9;;0.1;0.6;1.8;0.4;0.4;0.8;0.4
2020-08-25;0.7;;0.3;0.6;1.3;0.5;0.4;0.2;0.3
2020-08-26;1.5;;0.2;1.8;2.6;0.6;1.0;1.4;0.6
2020-08-27;0.5;;0.1;0.7;1.6;0.6;0.4;0.7;0.3
2020-08-28;0.4;;0.1;0.4;1.0;0.4;0.3;0.1;0.3
2020-08-29;0.6;;0.1;0.8;1.3;0.4;0.7;0.2;0.4
2020-08-30;0.9;;0.0;0.5;1.2;0.5;0.3;0.5;0.2
2020-08-31;1.0;;0.1;1.1;1.7;0.5;0.6;0.8;0.5
2020-09-01;1.9;;0.5;1.6;4.1;1.3;1.0;3.1;1.0
2020-09-02;2.4;;0.4;3.0;4.7;1.1;1.3;2.4;1.2
2020-09-03;2.5;;0.7;1.4;4.5;1.4;1.1;3.4;1.7
2020-09-04;1.1;;0.2;1.1;2.8;0.7;0.7;1.9;0.5
2020-09-05;1.3;;0.3;1.0;2.1;0.7;0.6;0.9;0.8
2020-09-06;0.7;;0.2;1.0;1.0;0.6;0.2;0.4;0.4
2020-09-07;0.6;;0.1;0.6;1.1;0.4;0.4;0.2;0.3
2020-09-08;0.6;;0.1;0.6;1.2;0.3;0.3;0.6;0.3
2020-09-09;0.8;;0.1;0.7;1.2;0.4;0.3;0.5;0.3
2020-09-10;0.7;0.4;0.1;0.8;1.1;0.4;0.4;0.2;0.3
2020-09-11;0.9;0.2;0.2;1.0;1.2;0.5;0.7;0.6;0.4
2020-09-12;0.8;0.2;0.4;0.7;1.0;0.4;0.5;0.3;0.4
2020-09-13;0.9;0.2;0.4;0.7;1.1;0.3;0.6;0.2;0.3
2020-09-14;0.8;0.1;0.4;0.6;1.1;0.4;0.5;0.2;0.4
2020-09-15;0.8;0.2;0.7;0.4;1.2;0.5;0.3;0.8;0.4
2020-09-16;0.6;0.1;0.6;0.5;1.0;0.2;0.4;0.8;0.3
2020-09-17;0.3;0.1;0.3;0.5;1.0;0.2;0.1;0.2;0.2
2020-09-18;1.0;0.3;0.5;0.5;1.5;0.7;0.4;1.0;0.4
2020-09-19;3.1;1.7;0.9;2.8;4.7;1.3;1.3;2.8;1.7
2020-09-20;0.7;0.5;0.5;1.3;2.3;0.5;0.5;1.7;0.5
2020-09-21;0.4;0.2;0.6;0.8;1.8;0.3;0.5;1.4;0.4
2020-09-22;1.1;0.2;0.3;0.5;1.2;0.2;0.5;0.4;0.3
2020-09-23;1.1;0.4;0.6;0.9;1.7;0.4;0.6;1.2;0.5
2020-09-24;1.0;0.2;0.9;0.6;1.9;0.6;0.5;1.6;0.4
2020-09-25;1.7;0.8;0.6;2.4;2.6;0.7;1.2;2.0;0.7
2020-09-26;2.3;1.2;0.8;2.6;3.5;0.8;1.3;2.2;1.1
2020-09-27;1.8;0.9;0.6;2.1;3.0;0.6;0.9;1.5;0.7
2020-09-28;1.2;0.5;0.4;1.3;1.6;0.3;0.5;0.6;0.3
2020-09-29;1.2;1.2;0.6;1.7;2.5;0.6;0.7;1.7;0.5
2020-09-30;0.6;0.4;0.4;1.2;1.5;0.4;0.5;0.3;0.4
2020-10-01;0.9;0.6;0.5;0.6;1.5;0.4;0.5;0.5;0.4
2020-10-02;1.2;0.6;0.5;0.6;1.7;0.4;0.5;0.5;0.5
2020-10-03;1.6;0.6;0.7;0.8;2.7;1.1;0.7;2.4;0.7
2020-10-04;0.7;0.5;0.6;0.4;2.3;0.6;0.3;1.9;0.5
2020-10-05;1.0;0.8;0.6;1.3;2.4;0.6;0.6;1.7;0.5
2020-10-06;1.0;0.4;0.4;1.2;2.2;0.5;0.5;1.0;0.6
2020-10-07;1.9;1.2;1.0;2.7;5.3;1.8;1.5;3.0;1.7
2020-10-08;1.4;1.0;0.6;1.7;2.7;0.7;0.8;0.9;0.7
2020-10-09;2.8;1.7;0.9;2.7;4.8;1.3;1.4;2.0;1.6
2020-10-10;3.3;2.0;0.9;3.1;4.8;1.2;1.4;2.2;1.6
2020-10-11;1.8;1.3;0.9;1.2;3.1;0.8;1.0;1.0;0.9
2020-10-12;1.0;0.2;0.4;0.3;0.7;0.4;0.5;0.3;0.2
2020-10-13;1.1;0.2;0.5;0.2;0.9;0.4;0.3;0.2;0.5
2020-10-14;1.8;1.0;0.6;1.4;2.9;0.7;1.1;1.5;0.9
2020-10-15;4.9;2.7;1.6;3.6;7.8;2.8;2.6;5.5;3.5
2020-10-16;1.1;0.7;0.9;1.0;1.6;0.7;0.6;0.6;0.8
2020-10-17;2.8;2.2;1.1;1.2;5.8;2.0;1.5;4.2;2.1
2020-10-18;4.1;3.0;1.6;2.8;7.0;2.6;2.6;4.5;3.2
2020-10-19;3.4;2.4;1.2;3.7;6.3;1.4;2.3;2.6;2.1
2020-10-20;2.3;1.6;1.0;1.7;5.0;1.6;1.7;2.6;1.7
2020-10-21;1.7;1.2;1.0;0.7;4.1;1.7;1.1;2.7;1.3
2020-10-22;2.0;1.6;1.1;0.7;4.4;1.5;1.2;3.3;1.8
2020-10-23;2.0;1.5;1.1;1.9;4.1;1.1;1.4;1.9;1.3
2020-10-24;1.0;0.7;0.8;1.2;2.1;0.6;0.7;0.7;0.7
2020-10-25;1.9;1.1;0.9;1.6;3.3;0.8;1.1;0.8;1.0
2020-10-26;1.2;0.4;0.7;0.2;2.1;0.4;0.7;0.8;0.5
2020-10-27;1.2;0.8;0.7;0.0;2.6;0.7;0.5;1.2;0.6
2020-10-28;2.0;1.1;0.8;0.8;2.4;0.9;0.9;1.7;1.1
2020-10-29;4.0;2.4;1.5;3.2;6.4;1.7;2.5;3.2;2.5
2020-10-30;2.0;1.4;1.0;0.4;4.5;1.0;1.3;1.7;1.2
2020-10-31;;0.5;1.0;0.0;1.6;0.5;0.7;0.3;0.8
2020-11-01;;0.3;0.5;0.0;0.9;0.3;0.2;0.6;0.2
2020-11-02;;1.0;0.9;0.2;4.5;1.4;1.1;2.4;1.3
2020-11-03;;1.1;0.8;1.8;2.9;0.7;1.0;0.8;1.1
2020-11-04;;1.7;1.1;1.7;4.7;1.2;1.7;1.7;1.8
2020-11-05;3.8;3.3;1.8;4.1;7.8;2.2;2.9;4.3;2.9
2020-11-06;2.2;1.5;1.4;3.0;3.6;1.0;1.3;3.1;1.4
2020-11-07;1.0;1.6;0.8;0.4;3.5;1.0;1.4;2.5;1.5
2020-11-08;0.9;2.5;1.1;0.2;5.5;1.4;0.9;4.0;1.4
2020-11-09;2.4;1.9;1.1;1.6;4.9;1.3;1.6;2.7;1.7
2020-11-10;2.9;2.1;1.6;1.9;5.9;2.2;2.4;3.9;3.3
2020-11-11;3.1;2.0;1.3;3.4;5.9;1.8;2.0;2.6;2.0
2020-11-12;2.5;2.1;1.3;2.8;4.8;1.5;1.8;2.9;1.8
2020-11-13;2.8;2.0;1.4;2.9;5.2;1.3;2.0;2.7;1.9
2020-11-14;0.7;0.4;0.4;;1.0;0.3;0.5;0.4;0.3
2020-11-15;0.7;0.5;0.6;0.3;0.8;0.4;0.4;0.1;0.3
2020-11-16;0.4;0.3;0.5;0.6;0.6;0.3;0.4;0.3;0.2
2020-11-17;0.4;0.5;0.5;0.5;1.0;0.2;0.4;0.6;0.3
2020-11-18;1.2;0.9;0.7;0.1;2.9;0.7;1.0;0.5;1.0
2020-11-19;3.1;1.7;1.1;0.1;5.0;1.7;1.9;1.0;2.0
2020-11-20;3.2;1.7;;0.3;5.7;1.7;2.1;1.8;2.1
2020-11-21;3.8;2.5;;1.6;6.9;2.0;2.5;3.5;2.9
2020-11-22;1.4;1.4;;1.2;4.1;0.7;1.4;1.3;1.0
2020-11-23;0.9;0.8;;0.4;2.2;0.6;0.8;0.9;0.8
2020-11-24;0.6;0.3;;0.2;1.4;0.7;0.7;0.4;0.4
2020-11-25;0.5;0.5;;0.2;1.4;0.7;0.8;0.6;0.4
2020-11-26;0.5;0.6;;0.2;1.0;0.3;0.8;0.5;0.4
2020-11-27;0.5;0.5;;;0.5;0.3;0.4;0.4;0.3
2020-11-28;0.5;0.5;;;0.6;0.2;0.1;0.5;0.2
2020-11-29;0.5;0.4;;;0.4;0.2;0.1;;0.2
2020-11-30;0.5;0.7;;;1.9;0.7;0.9;1.4;0.2
2020-12-01;1.3;1.3;;0.5;4.1;1.0;1.4;0.7;1.1
2020-12-02;0.5;0.6;0.5;0.3;2.9;0.6;0.5;0.6;0.5
2020-12-03;0.8;0.7;0.5;0.6;3.4;0.9;0.9;1.1;0.3
2020-12-04;1.4;1.2;0.8;0.8;4.1;1.1;1.2;1.8;0.7
2020-12-05;1.0;0.7;0.7;0.2;2.1;0.5;0.5;1.0;0.5
2020-12-06;2.0;1.3;1.0;0.6;4.4;1.2;1.3;1.4;1.3
2020-12-07;3.6;1.9;1.4;2.0;6.1;2.3;2.2;2.9;2.9
2020-12-08;3.5;2.3;1.4;2.9;6.1;2.4;2.3;2.4;2.6
2020-12-09;2.5;1.8;1.5;1.4;4.9;1.2;1.7;2.3;1.7
2020-12-10;0.7;0.5;0.4;;1.2;0.4;0.3;0.3;0.3
2020-12-11;1.6;1.1;0.9;0.3;2.8;0.7;1.1;1.4;1.2
2020-12-12;0.7;0.7;0.6;;2.3;0.5;0.4;0.3;0.4
2020-12-13;0.7;0.6;0.5;;1.9;0.5;0.6;1.1;0.5
2020-12-14;1.9;1.5;1.2;0.5;5.0;1.1;1.7;1.8;1.4
2020-12-15;3.0;2.2;1.3;0.7;6.1;1.3;2.2;2.7;1.6
2020-12-16;1.5;1.2;1.2;0.5;3.0;0.8;1.2;2.0;0.8
2020-12-17;1.0;0.9;0.7;1.3;2.7;1.1;1.2;1.9;0.8
2020-12-18;2.8;2.0;1.2;0.7;5.6;2.2;1.7;2.6;2.4
2020-12-19;5.7;3.2;1.7;1.0;8.0;3.1;3.2;5.2;4.2
2020-12-20;0.5;0.9;0.9;0.1;2.3;0.8;1.0;1.1;0.7
2020-12-21;2.4;1.5;1.2;0.6;4.7;1.1;1.5;1.8;1.5
2020-12-22;3.5;2.1;1.4;1.2;6.3;1.6;2.3;2.8;2.4
2020-12-23;1.9;1.7;1.1;0.2;4.4;1.0;1.5;1.6;1.5
2020-12-24;0.7;0.6;0.5;;2.3;0.7;0.9;1.6;0.7
2020-12-25;2.6;1.4;1.3;3.6;5.9;1.5;2.0;3.0;2.3
2020-12-26;1.4;0.4;1.3;0.2;3.5;0.9;1.0;1.4;0.9
2020-12-27;0.7;0.1;1.0;0.0;1.5;0.4;0.4;0.2;0.3
2020-12-28;0.6;0.1;0.7;0.0;0.4;0.2;0.2;0.0;0.1
2020-12-29;0.7;0.0;0.3;0.0;0.5;0.1;0.7;0.6;0.1
2020-12-30;0.6;0.0;0.5;0.0;0.4;0.0;0.5;0.0;0.1
2020-12-31;0.4;0.0;0.7;0.0;0.3;0.0;0.2;0.0;0.1
2021-01-01;;0.0;0.7;0.0;0.3;0.0;0.3;0.0;0.2
2021-01-02;;0.0;0.3;0.0;0.1;0.0;0.0;0.1;0.1
2021-01-03;;0.8;1.4;0.0;3.8;1.1;1.4;2.4;1.0
2021-01-04;;0.9;1.7;0.3;5.5;1.4;1.8;2.5;2.0
2021-01-05;;0.5;0.8;0.0;3.6;0.7;0.6;1.2;0.4
2021-01-06;;0.8;0.9;0.0;3.4;0.9;0.8;0.4;0.6
